n,d1,d2,d3
393,0.998400,2.035280,0.266767 
394,0.998400,2.055040,0.265272 
395,0.998400,2.074800,0.264829 
396,0.998400,2.094560,0.264861 
397,0.998400,2.114320,0.265554 
398,0.998400,2.134080,0.266280 
399,0.998400,2.153840,0.269187 
400,0.998400,2.173600,0.269597 
401,1.060800,1.699360,0.297531 
402,1.060800,1.719120,0.295053 
403,1.060800,1.738880,0.295844 
404,1.060800,1.758640,0.304481 
405,1.060800,1.778400,0.302516 
406,1.060800,1.798160,0.303402 
407,1.060800,1.817920,0.272238 
408,1.060800,1.837680,0.270609 
409,1.060800,1.857440,0.271621 
410,1.060800,1.877200,0.273565 
411,1.060800,1.896960,0.275439 
412,1.060800,1.916720,0.272011 
413,1.060800,1.936480,0.273315 
414,1.060800,1.956240,0.272145 
415,1.060800,1.976000,0.270324 
416,1.060800,1.995760,0.267916 
417,1.060800,2.015520,0.265144 
418,1.060800,2.035280,0.263782 
419,1.060800,2.055040,0.265848 
420,1.060800,2.074800,0.265191 
421,1.060800,2.094560,0.268099 
422,1.060800,2.114320,0.269875 
423,1.060800,2.134080,0.271766 
424,1.060800,2.153840,0.273713 
425,1.060800,2.173600,0.273338 
426,1.123200,1.699360,0.311015 
427,1.123200,1.719120,0.310037 
428,1.123200,1.738880,0.310031 
429,1.123200,1.758640,0.277959 
430,1.123200,1.778400,0.277720 
431,1.123200,1.798160,0.277430 
432,1.123200,1.817920,0.276675 
433,1.123200,1.837680,0.276287 
434,1.123200,1.857440,0.274356 
435,1.123200,1.877200,0.275465 
436,1.123200,1.896960,0.274148 
437,1.123200,1.916720,0.270608 
438,1.123200,1.936480,0.272827 
439,1.123200,1.956240,0.270884 
440,1.123200,1.976000,0.268235 
441,1.123200,1.995760,0.268793 
442,1.123200,2.015520,0.267421 
443,1.123200,2.035280,0.269278 
444,1.123200,2.055040,0.269591 
445,1.123200,2.074800,0.270767 
446,1.123200,2.094560,0.273207 
447,1.123200,2.114320,0.273184 
448,1.123200,2.134080,0.276093 
449,1.123200,2.153840,0.277087 
450,1.123200,2.173600,0.277853 
451,1.185600,1.699360,0.283242 
452,1.185600,1.719120,0.280122 
453,1.185600,1.738880,0.282809 
454,1.185600,1.758640,0.284016 
455,1.185600,1.778400,0.281013 
456,1.185600,1.798160,0.281155 
457,1.185600,1.817920,0.281235 
458,1.185600,1.837680,0.279551 
459,1.185600,1.857440,0.277436 
460,1.185600,1.877200,0.280092 
461,1.185600,1.896960,0.277687 
462,1.185600,1.916720,0.273579 
463,1.185600,1.936480,0.274608 
464,1.185600,1.956240,0.273059 
465,1.185600,1.976000,0.275637 
466,1.185600,1.995760,0.274759 
467,1.185600,2.015520,0.274569 
468,1.185600,2.035280,0.276144 
469,1.185600,2.055040,0.274545 
470,1.185600,2.074800,0.275433 
471,1.185600,2.094560,0.278193 
472,1.185600,2.114320,0.279516 
473,1.185600,2.134080,0.282168 
474,1.185600,2.153840,0.282982 
475,1.185600,2.173600,0.281595 
